Date,Open,High,Low,Close,Adj Close,Volume
"Jun 16, 2022","2,090.00","2,174.80","2,060.00","2,127.10","2,127.10","20,981"
"Jun 15, 2022","2,080.05","2,119.95","2,029.75","2,051.85","2,051.85","8,896"
"Jun 14, 2022","2,060.00","2,117.20","2,045.30","2,057.00","2,057.00","15,350"
"Jun 13, 2022","1,984.15","2,124.10","1,984.15","2,057.15","2,057.15","11,481"
"Jun 10, 2022","2,100.00","2,111.35","2,007.00","2,041.75","2,041.75","9,740"
"Jun 9, 2022","2,089.00","2,130.00","2,055.55","2,113.95","2,113.95","5,867"
"Jun 8, 2022","2,051.00","2,108.00","2,021.65","2,089.15","2,089.15","22,545"
"Jun 7, 2022","2,015.05","2,079.00","1,975.00","2,049.85","2,049.85","15,467"
"Jun 6, 2022","2,015.05","2,029.65","1,925.00","2,006.85","2,006.85","23,467"
"Jun 3, 2022","2,040.00","2,070.75","1,936.10","1,953.00","1,953.00","23,967"
"Jun 2, 2022","1,960.00","2,042.90","1,900.00","2,026.80","2,026.80","43,034"
"Jun 1, 2022","2,012.00","2,012.00","1,950.00","1,958.10","1,958.10","19,848"
"May 31, 2022","2,167.90","2,167.90","2,047.75","2,049.85","2,049.85","62,779"
"May 30, 2022","2,190.00","2,235.00","2,140.00","2,155.50","2,155.50","15,659"
"May 27, 2022","2,239.95","2,239.95","2,095.20","2,186.45","2,186.45","22,350"
"May 26, 2022","2,099.50","2,193.90","1,985.00","2,139.80","2,139.80","34,221"
"May 25, 2022","2,202.00","2,202.05","2,087.80","2,089.45","2,089.45","11,385"
"May 24, 2022","2,234.00","2,234.00","2,119.60","2,197.65","2,197.65","17,284"
"May 23, 2022","2,284.20","2,315.00","2,196.15","2,202.85","2,202.85","15,524"
"May 20, 2022","2,338.00","2,349.00","2,275.05","2,311.70","2,311.70","16,896"
"May 19, 2022","2,250.05","2,309.00","2,250.05","2,267.25","2,267.25","14,037"
"May 18, 2022","2,389.95","2,444.55","2,291.65","2,322.70","2,322.70","26,653"
"May 17, 2022","2,263.00","2,354.95","2,232.10","2,328.15","2,328.15","9,597"
"May 16, 2022","2,174.00","2,272.85","2,121.65","2,249.20","2,249.20","34,842"
"May 13, 2022","2,224.00","2,297.20","2,116.00","2,215.75","2,215.75","44,191"
"May 12, 2022","2,323.95","2,416.00","2,145.00","2,187.85","2,187.85","79,332"
"May 11, 2022","2,411.00","2,647.55","2,251.00","2,296.10","2,296.10","48,782"
"May 10, 2022","2,700.00","2,780.00","2,431.65","2,475.10","2,475.10","29,126"
"May 9, 2022","2,782.00","2,807.20","2,601.90","2,694.55","2,694.55","26,642"
"May 6, 2022","2,730.20","2,870.00","2,682.30","2,819.65","2,819.65","23,666"
"May 5, 2022","2,807.00","2,829.95","2,729.05","2,802.35","2,802.35","25,356"
"May 4, 2022","2,832.00","2,832.00","2,740.65","2,783.55","2,783.55","310,880"
"Apr 29, 2022","2,820.00","2,899.00","2,708.15","2,805.10","2,805.10","67,892"
"Apr 28, 2022","2,778.80","2,833.00","2,720.00","2,801.90","2,801.90","51,094"
"Apr 27, 2022","2,854.00","2,879.00","2,691.00","2,714.25","2,714.25","73,509"
"Apr 26, 2022","2,638.00","2,867.45","2,638.00","2,828.45","2,828.45","49,764"
"Apr 25, 2022","2,660.00","2,690.35","2,543.20","2,606.80","2,606.80","13,012"
"Apr 22, 2022","2,704.00","2,704.00","2,630.00","2,653.35","2,653.35","35,070"
"Apr 21, 2022","2,745.00","2,747.70","2,664.00","2,700.10","2,700.10","25,259"
"Apr 20, 2022","2,699.00","2,748.00","2,652.05","2,688.65","2,688.65","31,166"
"Apr 19, 2022","2,780.00","2,809.45","2,462.95","2,583.00","2,583.00","56,120"
"Apr 18, 2022","2,704.95","2,751.20","2,581.05","2,725.70","2,725.70","39,104"
"Apr 13, 2022","2,777.00","2,812.20","2,660.00","2,690.60","2,690.60","42,362"
"Apr 12, 2022","2,837.00","3,000.00","2,600.00","2,672.90","2,672.90","128,942"
"Apr 11, 2022","2,599.95","2,796.20","2,589.50","2,755.55","2,755.55","55,524"
"Apr 8, 2022","2,508.20","2,587.80","2,491.90","2,542.00","2,542.00","27,989"
"Apr 7, 2022","2,514.80","2,714.40","2,382.35","2,458.20","2,458.20","79,779"
"Apr 6, 2022","2,449.90","2,500.00","2,424.40","2,484.20","2,484.20","20,502"
"Apr 5, 2022","2,483.00","2,515.55","2,384.15","2,453.35","2,453.35","16,656"
"Apr 4, 2022","2,423.00","2,475.00","2,403.55","2,452.25","2,452.25","29,881"
"Apr 1, 2022","2,375.00","2,450.00","2,353.90","2,427.45","2,427.45","15,874"
"Mar 31, 2022","2,340.00","2,405.00","2,310.00","2,372.30","2,372.30","18,571"
"Mar 30, 2022","2,509.80","2,577.65","2,332.25","2,380.55","2,380.55","18,368"
"Mar 29, 2022","2,451.00","2,495.00","2,420.00","2,454.95","2,454.95","10,792"
"Mar 28, 2022","2,461.00","2,471.65","2,414.30","2,439.95","2,439.95","4,173"
"Mar 25, 2022","2,428.95","2,455.15","2,406.60","2,443.90","2,443.90","7,646"
"Mar 24, 2022","2,425.00","2,433.10","2,375.00","2,418.95","2,418.95","8,317"
"Mar 23, 2022","2,372.00","2,441.25","2,349.50","2,410.75","2,410.75","12,661"
"Mar 22, 2022","2,329.80","2,385.00","2,276.35","2,337.95","2,337.95","11,981"
"Mar 21, 2022","2,387.60","2,387.60","2,276.00","2,287.55","2,287.55","11,977"
"Mar 17, 2022","2,330.00","2,415.85","2,320.00","2,387.60","2,387.60","14,714"
"Mar 16, 2022","2,260.00","2,317.95","2,250.30","2,300.85","2,300.85","4,827"
"Mar 15, 2022","2,275.00","2,287.40","2,182.05","2,215.40","2,215.40","7,211"
"Mar 14, 2022","2,318.00","2,335.00","2,252.05","2,269.35","2,269.35","6,749"
"Mar 11, 2022","2,274.95","2,322.65","2,211.95","2,303.40","2,303.40","13,241"
"Mar 10, 2022","2,222.00","2,275.15","2,164.50","2,274.95","2,274.95","53,928"
"Mar 9, 2022","2,309.00","2,309.00","2,134.85","2,166.85","2,166.85","10,484"
"Mar 8, 2022","2,160.00","2,307.15","2,111.35","2,214.70","2,214.70","18,081"
"Mar 7, 2022","2,321.00","2,364.30","2,204.65","2,205.20","2,205.20","21,969"
"Mar 4, 2022","2,360.00","2,468.80","2,260.00","2,320.65","2,320.65","44,481"
"Mar 3, 2022","2,289.00","2,355.20","2,289.00","2,355.20","2,355.20","49,816"
"Mar 2, 2022","2,115.05","2,243.45","2,107.25","2,243.05","2,243.05","40,214"
"Feb 28, 2022","2,016.00","2,136.80","1,989.20","2,136.65","2,136.65","37,631"
"Feb 25, 2022","1,980.05","2,052.20","1,980.05","2,035.05","2,035.05","10,101"
"Feb 24, 2022","1,971.05","2,050.00","1,957.95","1,957.95","1,957.95","17,055"
"Feb 23, 2022","1,980.00","2,069.80","1,980.00","2,061.00","2,061.00","23,679"
"Feb 22, 2022","1,870.00","1,983.60","1,817.65","1,971.25","1,971.25","7,278"
"Feb 21, 2022","1,961.00","1,981.05","1,870.10","1,893.95","1,893.95","2,867"
"Feb 18, 2022","2,039.00","2,044.35","1,939.65","1,956.80","1,956.80","3,880"
"Feb 17, 2022","1,960.05","2,029.00","1,951.80","2,019.35","2,019.35","11,713"
"Feb 16, 2022","1,932.00","2,012.40","1,915.05","1,936.65","1,936.65","4,094"
"Feb 15, 2022","1,943.00","1,943.00","1,815.00","1,923.30","1,923.30","5,838"
"Feb 11, 2022","2,030.00","2,067.20","1,985.10","2,010.50","2,010.50","1,464"
"Feb 10, 2022","1,977.00","2,050.00","1,931.00","2,033.35","2,033.35","4,735"
"Feb 9, 2022","1,921.00","2,005.00","1,921.00","1,969.90","1,969.90","1,841"
"Feb 8, 2022","2,049.00","2,049.00","1,937.65","1,963.35","1,963.35","1,216"
"Feb 7, 2022","2,048.95","2,060.00","1,980.00","2,021.20","2,021.20","3,283"
"Feb 4, 2022","1,980.00","2,040.00","1,980.00","2,034.90","2,034.90","3,691"
"Feb 3, 2022","2,020.00","2,049.00","1,978.45","2,014.15","2,014.15","1,291"
"Feb 2, 2022","2,004.00","2,020.00","1,980.00","2,014.70","2,014.70","2,290"
"Feb 1, 2022","1,949.00","2,029.00","1,949.00","2,002.95","2,002.95","3,049"
"Jan 31, 2022","2,019.00","2,074.45","1,957.00","1,982.90","1,982.90","2,112"
"Jan 28, 2022","2,026.00","2,055.00","1,960.00","1,975.70","1,975.70","5,012"
"Jan 27, 2022","2,000.00","2,044.00","1,970.00","2,010.20","2,010.20","3,201"
"Jan 25, 2022","2,010.00","2,098.70","1,921.55","2,022.40","2,022.40","2,530"
"Jan 24, 2022","2,067.00","2,150.00","1,966.65","2,020.85","2,020.85","9,137"
"Jan 21, 2022","2,040.00","2,123.60","1,980.00","2,070.15","2,070.15","2,563"
"Jan 20, 2022","1,990.00","2,068.00","1,985.75","2,022.50","2,022.50","1,926"
"Jan 19, 2022","1,999.00","2,048.00","1,935.00","2,026.60","2,026.60","1,887"
"Jan 18, 2022","2,000.00","2,043.00","1,970.00","2,022.75","2,022.75","2,821"
"Jan 17, 2022","2,028.80","2,028.80","1,952.00","1,997.05","1,997.05","2,251"
"Jan 14, 2022","2,016.95","2,030.00","1,930.10","2,015.35","2,015.35","3,681"
"Jan 13, 2022","1,954.00","2,037.85","1,865.25","2,017.95","2,017.95","14,364"
"Jan 12, 2022","1,878.00","1,953.05","1,836.05","1,940.85","1,940.85","6,570"
"Jan 11, 2022","1,838.00","1,881.00","1,741.00","1,860.05","1,860.05","9,642"
"Jan 10, 2022","1,752.10","1,845.90","1,726.05","1,827.45","1,827.45","3,873"
"Jan 7, 2022","1,763.00","1,778.50","1,710.10","1,768.20","1,768.20","1,803"
"Jan 6, 2022","1,763.00","1,775.00","1,670.00","1,750.75","1,750.75","5,176"
"Jan 5, 2022","1,740.00","1,767.00","1,715.00","1,751.05","1,751.05","4,539"
"Jan 4, 2022","1,680.20","1,810.30","1,680.20","1,761.20","1,761.20","2,779"
"Jan 3, 2022","1,746.00","1,750.00","1,713.00","1,724.85","1,724.85","1,949"
"Dec 31, 2021","1,711.90","1,750.00","1,652.00","1,732.85","1,732.85","2,381"
"Dec 30, 2021","1,703.50","1,787.00","1,670.10","1,682.50","1,682.50","6,813"
"Dec 29, 2021","1,739.95","1,750.00","1,702.00","1,725.45","1,725.45","2,933"
"Dec 28, 2021","1,797.85","1,797.85","1,720.00","1,736.90","1,736.90","5,111"
"Dec 27, 2021","1,799.90","1,840.00","1,750.00","1,754.30","1,754.30","5,078"
"Dec 24, 2021","1,826.00","1,826.00","1,765.00","1,769.65","1,769.65","2,005"
"Dec 23, 2021","1,849.00","1,849.00","1,795.00","1,817.55","1,817.55","1,951"
"Dec 22, 2021","1,782.00","1,829.00","1,745.05","1,801.60","1,801.60","1,631"
"Dec 21, 2021","1,660.00","1,803.30","1,660.00","1,761.30","1,761.30","4,803"
"Dec 20, 2021","1,718.00","1,718.00","1,717.45","1,717.45","1,717.45","3,948"
"Dec 17, 2021","1,809.00","1,870.00","1,766.70","1,807.80","1,807.80","5,872"
"Dec 16, 2021","1,890.00","1,890.00","1,820.00","1,833.80","1,833.80","5,078"
"Dec 15, 2021","1,869.85","1,898.95","1,852.00","1,875.85","1,875.85","1,218"
"Dec 14, 2021","1,824.00","1,883.95","1,805.00","1,869.85","1,869.85","4,579"
"Dec 13, 2021","1,870.00","1,890.50","1,795.00","1,835.55","1,835.55","3,072"
"Dec 10, 2021","1,881.90","1,897.00","1,860.00","1,869.50","1,869.50","3,169"
"Dec 9, 2021","1,870.00","1,904.00","1,856.00","1,887.00","1,887.00","1,391"
"Dec 8, 2021","1,880.00","1,923.85","1,804.95","1,854.15","1,854.15","4,613"
"Dec 7, 2021","1,899.00","1,917.90","1,867.55","1,898.25","1,898.25","38,054"
"Dec 6, 2021","1,837.00","1,900.00","1,801.00","1,866.90","1,866.90","4,020"
"Dec 3, 2021","1,835.00","1,928.20","1,835.00","1,862.05","1,862.05","2,515"
"Dec 2, 2021","1,795.00","1,890.00","1,765.00","1,885.10","1,885.10","5,741"
"Dec 1, 2021","1,717.40","1,888.00","1,717.40","1,803.95","1,803.95","7,734"
"Nov 30, 2021","1,810.00","1,850.00","1,807.75","1,807.75","1,807.75","7,117"
"Nov 29, 2021","1,951.20","1,951.20","1,902.85","1,902.85","1,902.85","5,357"
"Nov 26, 2021","1,951.00","2,030.00","1,930.00","2,003.00","2,003.00","3,455"
"Nov 25, 2021","1,906.00","2,020.65","1,899.00","2,020.45","2,020.45","6,451"
"Nov 24, 2021","1,890.00","1,983.95","1,882.00","1,924.45","1,924.45","2,725"
"Nov 23, 2021","1,862.10","1,968.80","1,851.00","1,940.95","1,940.95","3,418"
"Nov 22, 2021","1,920.00","1,928.95","1,850.00","1,895.45","1,895.45","1,920"
"Nov 18, 2021","1,870.00","1,935.00","1,800.00","1,887.35","1,887.35","3,051"
"Nov 17, 2021","1,885.00","1,924.70","1,839.00","1,855.30","1,855.30","1,953"
"Nov 16, 2021","1,918.45","1,928.00","1,850.10","1,877.50","1,877.50","2,221"
"Nov 15, 2021","2,025.00","2,025.00","1,896.35","1,918.45","1,918.45","9,623"
"Nov 12, 2021","1,909.70","2,000.00","1,897.00","1,996.15","1,996.15","19,822"
"Nov 11, 2021","1,860.00","1,941.00","1,840.00","1,908.85","1,908.85","6,706"
"Nov 10, 2021","1,840.00","1,875.00","1,820.00","1,866.90","1,866.90","2,614"
"Nov 9, 2021","1,864.00","1,870.00","1,803.00","1,849.40","1,849.40","2,193"
"Nov 8, 2021","1,829.70","1,865.00","1,760.25","1,838.05","1,838.05","4,342"
"Nov 4, 2021","1,910.00","1,910.00","1,806.50","1,827.00","1,827.00","1,281"
"Nov 3, 2021","1,755.45","1,843.00","1,734.70","1,831.70","1,831.70","4,412"
"Nov 2, 2021","1,732.10","1,782.00","1,685.00","1,755.45","1,755.45","4,137"
"Nov 1, 2021","1,706.00","1,799.90","1,706.00","1,763.65","1,763.65","4,352"
"Oct 29, 2021","1,770.00","1,828.80","1,694.50","1,786.85","1,786.85","2,566"
"Oct 28, 2021","1,840.00","1,890.00","1,769.15","1,783.65","1,783.65","2,561"
"Oct 27, 2021","1,919.70","1,919.70","1,800.00","1,859.70","1,859.70","7,457"
"Oct 26, 2021","1,821.00","1,920.00","1,821.00","1,859.75","1,859.75","2,992"
"Oct 25, 2021","1,830.00","1,887.60","1,798.00","1,858.90","1,858.90","6,688"
"Oct 22, 2021","1,773.40","1,818.00","1,738.05","1,797.75","1,797.75","4,795"
"Oct 21, 2021","1,697.80","1,782.70","1,697.80","1,773.40","1,773.40","5,717"
"Oct 20, 2021","1,744.00","1,759.80","1,662.10","1,697.85","1,697.85","244,431"
"Oct 19, 2021","1,751.00","1,795.00","1,720.00","1,739.40","1,739.40","4,037"
"Oct 18, 2021","1,698.00","1,755.00","1,650.00","1,743.30","1,743.30","4,062"
"Oct 14, 2021","1,683.35","1,704.70","1,668.70","1,684.40","1,684.40","3,246"
"Oct 13, 2021","1,686.85","1,720.00","1,664.50","1,683.35","1,683.35","10,118"
"Oct 12, 2021","1,695.00","1,714.95","1,651.35","1,686.85","1,686.85","2,286"
"Oct 11, 2021","1,670.00","1,698.00","1,621.00","1,685.90","1,685.90","252,442"
"Oct 8, 2021","1,790.00","1,790.00","1,671.05","1,678.85","1,678.85","8,266"
"Oct 7, 2021","1,799.35","1,799.35","1,671.40","1,758.95","1,758.95","5,576"
"Oct 6, 2021","1,759.80","1,799.35","1,750.00","1,759.35","1,759.35","9,194"
"Oct 5, 2021","1,674.70","1,713.70","1,650.00","1,713.70","1,713.70","7,632"
"Oct 4, 2021","1,590.00","1,653.10","1,516.35","1,632.10","1,632.10","12,219"
"Oct 1, 2021","1,584.00","1,585.00","1,511.40","1,574.40","1,574.40","4,434"
"Sep 30, 2021","1,511.00","1,567.95","1,500.00","1,552.35","1,552.35","7,306"
"Sep 29, 2021","1,570.00","1,580.00","1,474.00","1,534.20","1,534.20","19,201"
"Sep 28, 2021","1,578.50","1,599.75","1,540.00","1,551.55","1,551.55","7,372"
"Sep 27, 2021","1,518.30","1,585.00","1,491.00","1,577.70","1,577.70","5,366"
"Sep 24, 2021","1,502.00","1,564.90","1,500.00","1,537.65","1,537.65","11,141"
"Sep 23, 2021","1,480.40","1,602.00","1,480.40","1,548.35","1,548.35","286,265"
"Sep 22, 2021","1,560.75","1,722.30","1,558.30","1,558.30","1,558.30","24,577"
"Sep 21, 2021","1,640.30","1,640.30","1,640.30","1,640.30","1,640.30","5,979"
"Sep 20, 2021","1,726.60","1,726.60","1,726.60","1,726.60","1,726.60","9,745"
"Sep 17, 2021","1,817.45","1,817.45","1,817.45","1,817.45","1,817.45","385,111"
"Sep 16, 2021","1,943.00","1,980.00","1,850.00","1,913.10","1,913.10","12,156"
"Sep 15, 2021","1,990.00","1,990.00","1,911.85","1,942.55","1,942.55","12,659"
"Sep 14, 2021","1,960.10","1,960.10","1,900.00","1,942.40","1,942.40","22,416"
"Sep 13, 2021","1,790.00","1,875.70","1,773.35","1,870.85","1,870.85","19,578"
"Sep 9, 2021","1,738.15","1,810.80","1,704.45","1,803.30","1,803.30","10,340"
"Sep 8, 2021","1,661.00","1,745.00","1,602.00","1,724.60","1,724.60","8,578"
"Sep 7, 2021","1,750.00","1,752.30","1,623.00","1,665.40","1,665.40","10,994"
"Sep 6, 2021","1,791.00","1,798.70","1,671.05","1,707.65","1,707.65","18,140"
"Sep 3, 2021","1,684.00","1,748.90","1,586.00","1,746.15","1,746.15","19,903"
"Sep 2, 2021","1,634.00","1,735.00","1,576.15","1,665.65","1,665.65","21,155"
"Sep 1, 2021","1,659.10","1,659.10","1,611.75","1,659.10","1,659.10","13,786"
"Aug 31, 2021","1,524.00","1,580.10","1,515.00","1,580.10","1,580.10","15,319"
"Aug 30, 2021","1,440.00","1,504.90","1,440.00","1,504.90","1,504.90","9,155"
"Aug 27, 2021","1,433.25","1,433.25","1,296.75","1,433.25","1,433.25","34,429"
"Aug 26, 2021","1,365.00","1,365.00","1,365.00","1,365.00","1,365.00","3,794"
"Aug 25, 2021","1,300.00","1,300.00","1,300.00","1,300.00","1,300.00","2,207"
"Aug 24, 2021","1,238.10","1,238.10","1,238.10","1,238.10","1,238.10","1,490"
"Aug 23, 2021","1,160.00","1,179.15","1,157.00","1,179.15","1,179.15","6,777"
"Aug 20, 2021","1,099.00","1,123.00","1,016.10","1,123.00","1,123.00","8,690"
"Aug 18, 2021","1,041.95","1,069.55","1,024.00","1,069.55","1,069.55","3,306"
"Aug 17, 2021",958.20,"1,021.20",958.20,"1,018.65","1,018.65","6,343"
"Aug 16, 2021",951.75,978.00,937.00,972.60,972.60,"3,898"
"Aug 13, 2021",950.10,975.00,935.95,965.30,965.30,"4,743"
"Aug 12, 2021",927.00,961.25,927.00,950.10,950.10,"2,507"
"Aug 11, 2021",935.00,949.00,899.60,940.90,940.90,"5,267"
"Aug 10, 2021",948.00,969.75,917.90,946.90,946.90,"5,517"
"Aug 9, 2021",969.70,969.70,931.75,954.00,954.00,"10,040"
"Aug 6, 2021",936.15,975.00,920.00,967.75,967.75,"11,871"
"Aug 5, 2021",914.00,950.00,903.00,936.15,936.15,"6,779"
"Aug 4, 2021",903.10,939.10,903.10,932.00,932.00,"15,511"
"Aug 3, 2021",890.55,925.00,890.55,915.75,915.75,"4,803"
"Aug 2, 2021",897.10,915.00,860.50,904.15,904.15,"15,328"
"Jul 30, 2021",933.85,942.00,900.00,903.75,903.75,"10,056"
"Jul 29, 2021",961.00,968.00,895.00,942.80,942.80,"7,733"
"Jul 28, 2021",891.10,945.00,870.00,938.50,938.50,"17,881"
"Jul 27, 2021",925.65,945.00,891.00,902.75,902.75,"10,150"
"Jul 26, 2021",961.20,968.00,929.00,937.85,937.85,"5,946"
"Jul 23, 2021",968.00,990.00,921.00,961.20,961.20,"8,253"
"Jul 22, 2021",874.55,966.55,874.55,963.15,963.15,"44,969"
"Jul 20, 2021",921.00,939.80,920.55,920.55,920.55,"15,641"
"Jul 19, 2021","1,010.15","1,025.00",960.00,969.00,969.00,"112,926"
"Jul 16, 2021",985.00,"1,029.00",953.05,"1,010.15","1,010.15","32,762"
"Jul 15, 2021",965.00,993.95,952.05,982.30,982.30,"8,878"
"Jul 14, 2021",971.05,"1,005.00",950.00,969.85,969.85,"9,696"
"Jul 13, 2021",999.90,"1,008.00",961.00,984.05,984.05,"17,073"
"Jul 12, 2021",992.00,"1,015.00",980.10,999.90,999.90,"119,136"
"Jul 9, 2021","1,010.00","1,025.00",990.05,"1,003.90","1,003.90","18,916"
"Jul 8, 2021",926.00,982.60,926.00,982.60,982.60,"21,493"
"Jul 7, 2021",940.00,988.70,909.15,935.85,935.85,"54,771"
"Jul 6, 2021",865.90,957.00,865.90,957.00,957.00,"68,788"
"Jul 5, 2021",911.45,911.45,911.45,911.45,911.45,"9,247"
"Jul 2, 2021",959.40,959.40,959.40,959.40,959.40,"10,046"
"Jul 1, 2021","1,009.85","1,009.85","1,009.85","1,009.85","1,009.85","7,283"
"Jun 30, 2021","1,071.00","1,122.85","1,062.95","1,062.95","1,062.95","29,467"
"Jun 29, 2021","1,175.00","1,208.80","1,105.90","1,118.85","1,118.85","36,392"
"Jun 28, 2021","1,189.40","1,210.00","1,134.45","1,164.10","1,164.10","54,262"
"Jun 25, 2021","1,200.10","1,241.00","1,194.15","1,194.15","1,194.15","33,168"
"Jun 24, 2021","1,314.00","1,314.70","1,248.50","1,256.95","1,256.95","20,617"
"Jun 23, 2021","1,405.00","1,421.20","1,294.40","1,313.70","1,313.70","30,084"
"Jun 22, 2021","1,290.00","1,362.50","1,260.00","1,362.50","1,362.50","29,067"
"Jun 21, 2021","1,174.15","1,297.65","1,174.15","1,297.65","1,297.65","59,250"
"Jun 18, 2021","1,235.90","1,235.90","1,235.90","1,235.90","1,235.90","8,716"
"Jun 17, 2021","1,300.90","1,300.90","1,300.90","1,300.90","1,300.90","7,000"
"Jun 16, 2021","1,369.35","1,369.35","1,369.35","1,369.35","1,369.35","9,083"
"Jun 15, 2021","1,441.40","1,486.00","1,441.40","1,441.40","1,441.40","37,466"
"Jun 14, 2021","1,517.25","1,517.25","1,517.25","1,517.25","1,517.25","13,215"
"Jun 11, 2021","1,601.50","1,615.00","1,506.95","1,597.10","1,597.10","19,341"
"Jun 10, 2021","1,600.00","1,600.00","1,542.00","1,586.25","1,586.25","8,223"
"Jun 9, 2021","1,594.00","1,609.00","1,514.15","1,567.50","1,567.50","43,958"
"Jun 8, 2021","1,610.35","1,610.35","1,573.30","1,593.80","1,593.80","29,547"
"Jun 7, 2021","1,623.70","1,647.70","1,557.00","1,588.20","1,588.20","78,371"
"Jun 4, 2021","1,612.35","1,622.35","1,585.00","1,605.55","1,605.55","92,189"
"Jun 3, 2021","1,577.90","1,629.90","1,541.25","1,579.70","1,579.70","67,088"
"Jun 2, 2021","1,504.70","1,573.00","1,499.35","1,557.80","1,557.80","124,796"
"Jun 1, 2021","1,491.00","1,520.00","1,461.55","1,500.40","1,500.40","99,488"
"May 31, 2021","1,459.30","1,492.25","1,440.50","1,474.55","1,474.55","35,436"
"May 28, 2021","1,429.00","1,470.75","1,412.70","1,444.55","1,444.55","77,086"
"May 27, 2021","1,422.30","1,461.90","1,361.35","1,446.65","1,446.65","210,334"
"May 26, 2021","1,419.95","1,420.00","1,378.15","1,392.30","1,392.30","180,537"
"May 25, 2021","1,570.00","1,589.30","1,450.65","1,450.65","1,450.65","264,894"
"May 24, 2021","1,462.00","1,526.95","1,450.00","1,526.95","1,526.95","160,772"
"May 21, 2021","1,414.00","1,455.20","1,414.00","1,454.25","1,454.25","227,161"
"May 20, 2021","1,330.10","1,389.70","1,325.00","1,385.95","1,385.95","115,396"
"May 19, 2021","1,269.95","1,323.60","1,258.40","1,323.55","1,323.55","182,635"
"May 18, 2021","1,218.00","1,260.60","1,210.00","1,260.60","1,260.60","177,057"
"May 17, 2021","1,087.00","1,200.65","1,087.00","1,200.60","1,200.60","148,404"
"May 14, 2021","1,233.00","1,233.00","1,143.50","1,143.50","1,143.50","35,064"
"May 12, 2021","1,214.80","1,221.25","1,168.15","1,203.65","1,203.65","42,510"
"May 11, 2021","1,185.00","1,216.45","1,146.35","1,196.55","1,196.55","49,561"
"May 10, 2021","1,203.60","1,203.60","1,140.00","1,162.50","1,162.50","76,557"
"May 7, 2021","1,160.00","1,187.60","1,140.10","1,176.45","1,176.45","139,010"
"May 6, 2021","1,099.90","1,141.00","1,099.90","1,131.05","1,131.05","68,167"
"May 5, 2021","1,091.65","1,104.40","1,064.00","1,088.45","1,088.45","37,187"
"May 4, 2021","1,075.35","1,098.00","1,054.05","1,065.40","1,065.40","30,802"
"May 3, 2021","1,015.00","1,095.00","1,015.00","1,061.10","1,061.10","43,091"
"Apr 30, 2021","1,050.15","1,060.35","1,036.00","1,049.85","1,049.85","22,517"
"Apr 29, 2021","1,050.00","1,063.70","1,031.10","1,049.75","1,049.75","22,235"
"Apr 28, 2021","1,045.00","1,065.00","1,045.00","1,056.20","1,056.20","19,319"
"Apr 27, 2021","1,055.00","1,063.55","1,032.60","1,044.05","1,044.05","24,805"
"Apr 26, 2021","1,084.00","1,084.00","1,026.10","1,050.75","1,050.75","27,607"
"Apr 23, 2021","1,064.00","1,081.95","1,056.20","1,064.75","1,064.75","32,815"
"Apr 22, 2021","1,022.00","1,060.00",984.50,"1,049.55","1,049.55","42,941"
"Apr 20, 2021","1,040.00","1,052.00","1,015.00","1,019.15","1,019.15","37,721"
"Apr 19, 2021",956.30,"1,038.25",942.05,"1,011.85","1,011.85","207,543"
"Apr 16, 2021",958.00,991.60,957.00,991.60,991.60,"155,050"
"Apr 15, 2021",890.30,944.60,865.10,944.40,944.40,"200,793"
"Apr 13, 2021",888.00,913.70,883.00,899.65,899.65,"262,607"
"Apr 12, 2021",937.05,949.95,929.45,929.45,929.45,"80,645"
"Apr 9, 2021",975.00,"1,023.80",952.05,978.35,978.35,"174,286"
"Apr 8, 2021","1,068.00","1,068.00","1,002.15","1,002.15","1,002.15","50,629"
"Apr 7, 2021","1,117.00","1,120.55","1,054.45","1,054.85","1,054.85","156,872"
"Apr 6, 2021","1,106.05","1,147.00","1,090.00","1,109.90","1,109.90","156,609"
"Apr 5, 2021","1,010.00","1,099.05","1,004.50","1,096.25","1,096.25","326,055"
"Apr 1, 2021",924.90,999.15,917.30,999.15,999.15,"156,579"
"Mar 31, 2021",889.90,920.00,870.75,908.35,908.35,"42,407"
"Mar 30, 2021",898.00,924.40,846.00,875.90,875.90,"76,624"
"Mar 26, 2021",843.00,882.95,843.00,869.00,869.00,"46,889"
"Mar 25, 2021",876.90,883.70,821.15,833.55,833.55,"95,780"
"Mar 24, 2021",856.00,890.00,812.00,864.65,864.65,"152,280"
"Mar 23, 2021",799.90,859.20,788.65,848.60,848.60,"192,597"
"Mar 22, 2021",774.90,806.35,755.00,794.25,794.25,"47,234"
"Mar 19, 2021",760.10,774.00,715.60,767.60,767.60,"65,639"
"Mar 18, 2021",749.90,801.00,745.95,772.95,772.95,"59,496"
"Mar 17, 2021",781.00,789.30,737.00,742.40,742.40,"26,527"
"Mar 16, 2021",784.70,793.00,763.00,779.05,779.05,"20,392"
"Mar 15, 2021",780.00,791.90,760.60,778.00,778.00,"51,610"
"Mar 12, 2021",733.00,785.65,733.00,773.80,773.80,"46,917"
"Mar 10, 2021",758.00,766.40,730.40,732.90,732.90,"62,533"
"Mar 9, 2021",804.90,804.90,740.50,757.90,757.90,"53,840"
"Mar 8, 2021",819.85,835.00,776.25,792.90,792.90,"63,296"
"Mar 5, 2021",835.00,853.15,767.65,814.05,814.05,"62,120"
